name,birth_city,birth_state,birth_country,death_city,death_state,death_country,birth_year,birth_month,birth_day,death_year,death_month,death_day
Ron Serafini,Highland Park,Michigan,US,,,,1953,10,31,,,
Ron Shudra,Winnipeg,Manitoba,CA,,,CA,1967,11,28,,,
Ron Smith,Port Hope,Ontario,CA,,,CA,1952,11,19,,,
Ron Snell,Regina,Saskatchewan,CA,,,,1948,8,11,,,
Ron Stackhouse,Haliburton,Ontario,CA,,,,1949,8,26,,,
Ron Stewart,Calgary,Alberta,CA,Kelowna,British Columbia,CA,1932,7,11,2012,3,17
Ron Sutter,Viking,Alberta,CA,,,,1963,12,2,,,
Ron Talakoski,,Manitoba,CA,,,CA,1962,6,1,2009,7,6
Ron Tugnutt,Scarborough,Toronto,CA,,,,1967,10,22,,,
Ron Ward,Cornwall,Ontario,CA,,,,1944,9,12,,,
Ron Wilson,Toronto,Ontario,CA,,,,1956,5,13,,,
Ron Wilson,Windsor,Ontario,CA,,,,1955,5,28,,,
Ron Zanussi,Toronto,Ontario,CA,,,,1956,8,31,,,
Ronald Petrovický,Žilina,,CZ,,,,1977,2,15,,,
Ronnie Martin,Calgary,Alberta,CA,,,CA,1907,8,22,1971,2,7
Ronnie Rowe,Toronto,Ontario,CA,,,CA,1923,11,30,2005,7,28
Ronnie Stern,Sainte-Agathe-des-Monts,Quebec,CA,,,,1967,1,11,,,
Ronnie Sundin,Ludvika,,SE,,,,1970,10,3,,,
Rory Fitzpatrick,Rochester,New York,US,,,,1975,1,11,,,
Rosaire Paiement,Earlton,Ontario,CA,,,,1945,8,12,,,
Rosario Couture,Saint Boniface,Winnipeg,CA,Winnipeg,Manitoba,CA,1905,7,24,1986,3,1
Rosario Joannette,Valleyfield,Quebec,CA,,,CA,1916,7,27,1998,10,9
Ross Brooks,Toronto,Ontario,CA,,,,1937,10,17,,,
Ross Cory,Calgary,Alberta,CA,,,,1957,2,4,,,
Ross Fitzpatrick,Penticton,British Columbia,CA,,,,1960,10,7,,,
Ross Johnstone,Montreal,Quebec,CA,York,Toronto,CA,1926,4,7,2009,12,31
Ross Lonsberry,Humboldt,Saskatchewan,CA,Santa Clarita,California,US,1947,2,7,2014,5,4
Ross Lowe,Oshawa,Ontario,CA,,,CA,1928,9,21,1955,8,8
Ross Lupaschuk,Edmonton,Alberta,CA,,,,1981,1,19,,,
Ross McKay,Edmonton,Alberta,CA,,,,1964,3,3,,,
Ross Wilson,Toronto,Ontario,CA,Naples,Florida,US,1919,10,15,2002,11,4
Ross Yates,Montreal,Quebec,CA,,,,1959,6,18,,,
Rostislav Klesla,Nový Jičín,,CZ,,,,1982,3,21,,,
Rostislav Olesz,Ostrava,,CZ,,,,1985,10,10,,,
Roy Burmister,Collingwood,Ontario,CA,Collingwood,Ontario,CA,1905,8,12,1980,1,19
Roy Conacher,Toronto,Ontario,CA,Victoria,British Columbia,CA,1916,10,5,1984,12,29
Roy Edwards,Haldimand,Ontario,CA,Buffalo,New York,US,1937,3,12,1999,8,16
Roy Mitchell,Edmonton,Alberta,CA,,,CA,1969,3,14,,,
Roy Sommer,Oakland,California,US,,,,1957,4,5,,,
Roy Worters,Toronto,Ontario,CA,Toronto,Ontario,CA,1900,10,19,1957,11,7
Rudolph Kampman,Kitchener,Ontario,CA,,,CA,1914,3,12,1987,12,22
Rudy Ahlin,Eveleth,Minnesota,US,Eveleth,Minnesota,US,1914,12,12,1976,5,6
Rudy Migay,Fort William,Ontario,CA,Thunder Bay,Ontario,CA,1928,11,18,2016,1,16
Rudy Poeschek,Kamloops,British Columbia,CA,,,,1966,9,29,,,
Rudy Zunich,Calumet,Michigan,US,Michigan,,US,1910,11,24,1974,3,14
Rumun Ndur,Zaria,,NG,,,,1975,7,7,,,
Ruslan Batyrshin,Moscow,,RU,,,,1975,2,19,,,
Ruslan Fedotenko,Kiev,,UA,,,,1979,1,18,,,
Ruslan Salei,Minsk,,RU,Yaroslavl,,RU,1974,11,2,2011,9,7
Russ Adam,Windsor,Ontario,CA,,,,1961,5,5,,,
Russ Anderson,Minneapolis,Minnesota,US,,,,1955,2,12,,,
Russ Blinco,Grand-Mère,Quebec,CA,Bedford,Quebec,CA,1906,3,12,1982,6,28
Russ Brayshaw,Rosthern,Saskatchewan,CA,Abbotsford,British Columbia,CA,1918,1,17,1993,2,26
Russ Courtnall,Duncan,British Columbia,CA,,,,1965,6,2,,,
Russ Kopak,Edmonton,Alberta,CA,,,CA,1924,4,26,1998,11,25
Russ Romaniuk,Winnipeg,Manitoba,CA,,,,1970,6,9,,,
Russ Walker,Red Deer,Alberta,CA,,,,1953,5,24,,,
Russell Oatman,Tillsonburg,Ontario,CA,,,,1905,2,19,1964,10,25
Rusty Crawford,Edwardsburgh,Ontario,CA,Prince Albert,Saskatchewan,CA,1885,11,7,1971,12,19
Rusty Fitzgerald,Minneapolis,Minnesota,US,,,,1972,10,4,,,
Ryan Bach,Sherwood Park,Alberta,CA,,,,1973,10,21,,,
Ryan Bast,Regina,Saskatchewan,CA,,,,1975,8,27,,,
Ryan Bayda,Saskatoon,Saskatchewan,CA,,,,1980,12,9,,,
Ryan Bonni,Winnipeg,Manitoba,CA,,,,1979,2,18,,,
Ryan Bourque,Topsfield,Massachusetts,US,,,,1991,1,3,,,
Ryan Caldwell,Brandon,Manitoba,CA,,,,1981,6,15,,,
Ryan Callahan,Rochester,New York,US,,,,1985,3,21,,,
Ryan Carpenter,Oviedo,Florida,US,,,,1991,1,18,,,
Ryan Carter,White Bear Lake,Minnesota,US,,,,1983,8,3,,,
Ryan Christie,Beamsville,Ontario,CA,,,,1978,7,3,,,
Ryan Craig,Abbotsford,British Columbia,CA,,,,1982,1,6,,,
Ryan Ellis,Flamborough,Ontario,CA,,,,1991,1,3,,,
Ryan Flinn,Halifax,Nova Scotia,CA,,,,1980,4,20,,,
Ryan Garbutt,Winnipeg,Manitoba,CA,,,,1985,8,12,,,
Ryan Getzlaf,Regina,Saskatchewan,CA,,,,1985,5,11,,,
Ryan Hamilton,Oshawa,Ontario,CA,,,,1985,4,15,,,
Ryan Hartman,West Dundee,Illinois,US,,,,1994,9,20,,,
Ryan Hollweg,Downey,California,US,,,,1983,4,23,,,
Ryan Hughes,Montreal,Quebec,CA,,,,1972,1,17,,,
Ryan Huska,Cranbrook,British Columbia,CA,,,,1975,7,2,,,
Ryan Jardine,Carleton Place,Ontario,CA,,,,1980,3,15,,,
Ryan Johansen,Vancouver,British Columbia,CA,,,,1992,7,31,,,
Ryan Johnson,Thunder Bay,Ontario,CA,,,,1976,6,14,,,
Ryan Jones,Chatham-Kent,Ontario,CA,,,,1984,6,14,,,
Ryan Keller,Saskatoon,Saskatchewan,CA,,,,1984,1,6,,,
Ryan Kesler,Livonia,Michigan,US,,,,1984,8,31,,,
Ryan Kraft,Bottineau,North Dakota,US,,,,1975,11,7,,,
Ryan Malone,Pittsburgh,Pennsylvania,US,,,,1979,12,1,,,
Ryan McDonagh,Saint Paul,Minnesota,US,,,,1989,6,13,,,
Ryan McGill,Sherwood Park,Alberta,CA,,,,1969,2,28,,,
Ryan Miller,East Lansing,Michigan,US,,,,1980,7,17,,,
Ryan Mulhern,Philadelphia,Pennsylvania,US,,,,1973,1,11,,,
Ryan Murphy,Aurora,Ontario,CA,,,,1993,3,31,,,
Ryan Murray,White City,Saskatchewan,CA,,,,1993,9,27,,,
Ryan Nugent-Hopkins,Burnaby,British Columbia,CA,,,,1993,4,12,,,
Ryan O'Marra,Tokyo,,JP,,,,1987,6,9,,,
Ryan O'Reilly,Clinton,Ontario,CA,,,,1991,2,7,,,
Ryan Parent,Prince Albert,Saskatchewan,CA,,,,1987,3,17,,,
Ryan Potulny,Grand Forks,North Dakota,US,,,,1984,9,5,,,
Ryan Ready,Peterborough,Ontario,CA,,,,1978,11,7,,,
Ryan Reaves,Winnipeg,Manitoba,CA,,,,1987,1,20,,,
Ryan Russell,Red Deer,Alberta,CA,,,,1987,5,2,,,
Ryan Savoia,Thorold,Ontario,CA,,,,1973,5,6,,,
Ryan Shannon,Darien,Connecticut,US,,,,1983,3,2,,,
Ryan Smyth,Banff,Alberta,CA,,,,1976,2,21,,,
Ryan Spooner,Kanata,Ontario,CA,,,,1992,1,30,,,
Ryan Sproul,Mississauga,Ontario,CA,,,,1993,1,13,,,
Ryan Stanton,St. Albert,Alberta,CA,,,,1989,7,20,,,
Ryan Stewart,Kelowna,British Columbia,CA,,,,1967,6,1,,,
Ryan Stoa,Bloomington,Minnesota,US,,,,1987,4,13,,,
Ryan Stone,Calgary,Alberta,CA,,,,1985,3,20,,,
Ryan Strome,Mississauga,Ontario,CA,,,,1993,7,11,,,
Ryan Suter,Madison,Wisconsin,US,,,,1985,1,21,,,
Ryan Thang,Edina,Minnesota,US,,,,1987,5,11,,,
Ryan Tobler,Calgary,Alberta,CA,,,,1976,5,13,,,
Ryan VandenBussche,Simcoe,Ontario,CA,,,,1973,2,28,,,
Ryan Vesce,Lloyd Harbor,New York,US,,,,1982,4,7,,,
Ryan Walter,New Westminster,British Columbia,CA,,,,1958,4,23,,,
Ryan White,Brandon,Manitoba,CA,,,,1988,3,17,,,
Ryan Whitney,Scituate,Massachusetts,US,,,,1983,2,19,,,
Ryan Wilson,Windsor,Ontario,CA,,,,1987,2,3,,,
Ryane Clowe,Fermeuse,Newfoundland and Labrador,CA,,,,1982,9,30,,,
Saku Koivu,Turku,,FI,,,,1974,11,23,,,
Sam Bennett,East Gwillimbury,Ontario,CA,,,,1996,6,20,,,
Sam Carrick,Stouffville,Ontario,CA,,,,1992,2,4,,,
Sam Gagner,Oakville,Ontario,CA,,,,1989,8,10,,,
Sam LoPresti,Elcor,Minnesota,US,Eveleth,Minnesota,US,1917,1,30,1984,12,11
Sam Reinhart,North Vancouver,British Columbia,CA,,,,1995,11,6,,,
Sam St. Laurent,Arvida,Quebec,CA,,,,1959,2,16,,,
Sami Aittokallio,Tampere,,FI,,,,1992,8,6,,,
Sami Helenius,Helsinki,,FI,,,,1974,1,22,,,
Sami Kapanen,Vantaa,,FI,,,,1973,6,14,,,
Sami Lepistö,Espoo,,FI,,,,1984,10,17,,,
Sami Salo,Turku,,FI,,,,1974,9,2,,,
Sami Vatanen,Jyväskylä,,FI,,,,1991,6,3,,,
Sammy Godin,Rockland,Ontario,CA,near Ottawa,Ontario,CA,1907,9,20,1975,3,8
Sammy Hebert,Ottawa,Ontario,CA,,,CA,1893,3,31,1965,7,23
Sammy McAdam,Stirling,Scotland,GB,Vancouver,British Columbia,CA,1908,5,31,1976,12,29
Sammy McManus,Belfast,,IE,,,CA,1911,10,22,1976,7,1
Samuel Påhlsson,Ånge,,SE,,,,1977,12,17,,,
Samuel Rothschild,Greater Sudbury,Ontario,CA,Sudbury,Ontario,CA,1899,10,16,1987,4,15
Sandis Ozoliņš,Sigulda,,LV,,,,1972,8,3,,,
Sandy Beadle,Regina,Saskatchewan,CA,,,CA,1960,7,12,1997,8,6
Sandy Fitzpatrick,Paisley,Scotland,GB,,,CA,1944,12,22,,,
Sandy McCarthy,Toronto,Ontario,CA,,,,1972,6,15,,,
Sandy McGregor,Toronto,Ontario,CA,,,CA,1939,3,30,,,
Sandy Moger,100 Mile House,British Columbia,CA,,,,1969,3,21,,,
Sandy Snow,Glace Bay,Nova Scotia,CA,,,,1964,11,11,,,
Sascha Goc,Calw,West Germany,DE,,,,1979,4,14,,,
Sasha Lakovic,East Vancouver,British Columbia,CA,,,,1971,9,7,,,
Scot Kleinendorst,Grand Rapids,Minnesota,US,,,,1960,1,16,,,
Scott Arniel,Kingston,Ontario,CA,,,,1962,9,17,,,
Scott Bailey,Calgary,Alberta,CA,,,,1972,5,2,,,
Scott Barney,Oshawa,Ontario,CA,,,,1979,3,27,,,
Scott Bjugstad,Saint Paul,Minnesota,US,,,CA,1961,6,2,,,
Scott Campbell,Toronto,Ontario,CA,,,,1957,6,22,,,
Scott Clemmensen,Des Moines,Iowa,US,,,,1977,7,23,,,
Scott Daniels,Prince Albert,Saskatchewan,CA,,,,1969,9,19,,,
Scott Darling,Newport News,Virginia,US,,,,1988,12,22,,,
Scott Fankhouser,Bismarck,North Dakota,US,,,,1975,7,1,,,
Scott Ferguson,Camrose,Alberta,CA,,,,1973,1,6,,,
Scott Fraser,Moncton,New Brunswick,CA,,,,1972,5,3,,,
Scott Garland,Regina,Saskatchewan,CA,Montreal,Quebec,CA,1952,5,16,1979,6,9
Scott Glennie,Winnipeg,Manitoba,CA,,,,1991,2,22,,,
Scott Gomez,Anchorage,Alaska,US,,,,1979,12,23,,,
Scott Gordon,Brockton,Massachusetts,US,,,,1963,2,6,,,
Scott Gruhl,Port Colborne,Ontario,CA,,,,1959,9,13,,,
Scott Hannan,Richmond,British Columbia,CA,,,,1979,1,23,,,
Scott Harlow,East Bridgewater,Massachusetts,US,,,,1963,10,11,,,
Scott Harrington,Kingston,Ontario,CA,,,,1993,3,10,,,
Scott Hartnell,Regina,Saskatchewan,CA,,,,1982,4,18,,,
Scott Howson,Toronto,Ontario,CA,,,,1960,4,9,,,
Scott Jackson,Salmon Arm,British Columbia,CA,,,,1987,2,5,,,
Scott King,Thunder Bay,Ontario,CA,,,,1967,6,25,,,
Scott Lachance,Charlottesville,Virginia,US,,,,1972,10,22,,,
Scott Langkow,Sherwood Park,Alberta,CA,,,,1975,4,21,,,
Scott Laughton,Oakville,Ontario,CA,,,,1994,5,30,,,
Scott Lehman,Fort McMurray,Alberta,CA,,,,1986,1,5,,,
Scott Levins,Portland,Oregon,US,,,,1970,1,30,,,
Scott Mayfield,St. Louis,Missouri,US,,,,1992,10,14,,,
Scott McKay,Burlington,Ontario,CA,,,,1972,1,26,,,
Scott McLellan,Toronto,Ontario,CA,,,,1963,2,10,,,
Scott Mellanby,Montreal,Quebec,CA,,,,1966,6,11,,,
Scott Metcalfe,Toronto,Ontario,CA,,,,1967,1,6,,,
Scott Morrow,Chicago,Illinois,US,,,,1969,6,18,,,
Scott Nichol,Edmonton,Alberta,CA,,,,1974,12,31,,,
Scott Niedermayer,Edmonton,Alberta,CA,,,,1973,8,31,,,
Scott Parker,Hanford,California,US,,,,1978,1,29,,,
Scott Parse,Portage,Michigan,US,,,,1984,9,5,,,
Scott Pearson,Cornwall,Ontario,CA,,,,1969,12,19,,,
Scott Pellerin,Shediac,New Brunswick,CA,,,,1970,1,9,,,
Scott Robinson,100 Mile House,British Columbia,CA,,,,1964,3,29,,,
Scott Sandelin,Hibbing,Minnesota,US,,,,1964,8,8,,,
Scott Scissons,Saskatoon,Saskatchewan,CA,,,,1971,10,29,,,
Scott Shaunessy,Newport,Rhode Island,US,,,,1964,1,22,,,
Scott Stevens,Kitchener,Ontario,CA,,,,1964,4,1,,,
Scott Thomas,Buffalo,New York,US,,,,1970,1,18,,,
Scott Thornton,London,Ontario,CA,,,,1971,1,9,,,
Scott Timmins,Hamilton,Ontario,CA,,,,1989,9,11,,,
Scott Walker,Cambridge,Ontario,CA,,,,1973,7,19,,,
Scott Wilson,Oakville,Ontario,CA,,,,1992,4,24,,,
Scott Young,Clinton,Massachusetts,US,,,,1967,10,1,,,
Scottie Upshall,Fort McMurray,Alberta,CA,,,,1983,10,7,,,
Scotty Cameron,Prince Albert,Saskatchewan,CA,,,CA,1921,11,5,1993,4,12
Sean Avery,North York,Ontario,CA,,,,1980,4,10,,,
Sean Bentivoglio,Thorold,Ontario,CA,,,,1985,10,16,,,
Sean Bergenheim,Helsinki,,FI,,,,1984,2,8,,,
Sean Brown,Oshawa,Ontario,CA,,,,1976,11,5,,,
Sean Burke,Windsor,Ontario,CA,,,,1967,1,29,,,
Sean Collins,Saskatoon,Saskatchewan,CA,,,,1988,12,29,,,
Sean Couturier,Phoenix,Arizona,US,,,,1992,12,7,,,
Sean Gagnon,Sault Ste. Marie,Ontario,CA,,,,1973,9,11,,,
Sean Gauthier,Greater Sudbury,Ontario,CA,,,,1971,3,28,,,
Sean Haggerty,Rye (city),New York,US,,,,1976,2,11,,,
Sean Hill,Duluth,Minnesota,US,,,,1970,2,14,,,
Sean McKenna,Asbestos,Quebec,CA,,,,1962,3,7,,,
Sean McMorrow,Vancouver,British Columbia,CA,,,,1982,1,19,,,
Sean Monahan,Brampton,Ontario,CA,,,,1994,10,12,,,
Sean O'Donnell,Ottawa,Ontario,CA,,,,1971,10,13,,,
Sean Pronger,Thunder Bay,Ontario,CA,,,,1972,11,30,,,
Sean Selmser,Calgary,Alberta,CA,,,,1974,11,10,,,
Sean Shanahan,Toronto,Ontario,CA,,,,1951,2,8,,,
Sean Toomey,Saint Paul,Minnesota,US,,,,1965,6,27,,,
Sean Whyte,Greater Sudbury,Ontario,CA,,,,1970,5,4,,,
Sean Williams,Oshawa,Ontario,CA,,,,1968,1,28,,,
Sébastien Bisaillon,Mont-Laurier,Quebec,CA,,,,1986,12,8,,,
Sébastien Bordeleau,Vancouver,British Columbia,CA,,,,1975,2,15,,,
Sébastien Caron,Amqui,Quebec,CA,,,,1980,6,25,,,
Sébastien Centomo,Laval,Quebec,CA,,,,1981,3,26,,,
Sébastien Charpentier,Drummondville,Quebec,CA,,,,1977,4,18,,,
Selmar Odelein,Quill Lake,Saskatchewan,CA,,,,1966,4,11,,,
Semyon Varlamov,Samara,,RU,,,,1988,4,27,,,
Serge Aubin,Val-d'Or,Quebec,CA,,,,1975,2,15,,,
Serge Beaudoin,Montreal,Quebec,CA,,,,1952,11,30,,,
Serge Bernier,Padoue,Quebec,CA,,,,1947,4,29,,,
Serge Boisvert,Drummondville,Quebec,CA,,,,1959,6,1,,,
Serge Lajeunesse,Montreal,Quebec,CA,,,,1950,6,11,,,
Serge Payer,Rockland,Ontario,CA,,,,1979,5,7,,,
Serge Roberge,Quebec City,Quebec,CA,,,,1965,3,31,,,
Serge Savard,Landrienne,Quebec,CA,,,,1946,1,22,,,
Sergei Bautin,Rahachow,,RU,,,,1967,3,11,,,
Sergei Berezin,Voskresensk,,RU,,,,1971,11,5,,,
Sergei Bobrovsky,Novokuznetsk,,RU,,,,1988,9,20,,,
Sergei Brylin,Moscow,,RU,,,,1974,1,13,,,
Sergei Fedorov,Pskov,,RU,,,,1969,12,13,,,
Sergei Gonchar,Chelyabinsk,,RU,,,,1974,4,13,,,
Sergei Gusev,Nizhny Tagil,,RU,,,,1975,7,31,,,
Sergei Kharin,Moscow,,RU,,,,1963,2,20,,,
Sergei Klimovich,Novosibirsk,,RU,,,,1974,3,8,,,
Sergei Kostitsyn,Navapolatsk,,RU,,,,1987,3,20,,,
Sergei Krivokrasov,Angarsk,,RU,,,,1974,4,15,,,
Sergei Makarov,Chelyabinsk,,RU,,,,1958,6,19,,,
Sergei Mylnikov,Chelyabinsk,,RU,,,,1958,10,6,,,
Sergei Nemchinov,Moscow,,RU,,,,1964,1,14,,,
Sergei Petrenko,Kharkiv,,UA,,,,1968,9,10,,,
Sergei Pryakhin,Moscow,,RU,,,,1963,12,7,,,
Sergei Samsonov,Moscow,,RU,,,,1978,10,27,,,
Sergei Shirokov,Moscow,,RU,,,,1986,3,10,,,
Sergei Starikov,Chelyabinsk,,RU,,,,1958,12,4,,,
Sergei Vyshedkevich,Dedovsk,,RU,,,,1975,1,3,,,
Sergei Zholtok,Riga,,RU,Minsk,,BY,1972,12,2,2004,11,3
Sergei Zinovjev,Prokopyevsk,,RU,,,,1980,3,4,,,
Sergei Zubov,Moscow,,RU,,,,1970,7,22,,,
Sergio Momesso,Montreal,Quebec,CA,,,,1965,9,4,,,
Serhiy Varlamov,Kiev,,UA,,,,1978,7,21,,,
Seth Helgeson,Faribault,Minnesota,US,,,,1990,10,8,,,
Seth Martin,Rossland,British Columbia,CA,Trail,British Columbia,CA,1933,5,4,2014,9,6
Shane Churla,Fernie,British Columbia,CA,,,,1965,6,24,,,
Shane Doan,Halkirk,Alberta,CA,,,,1976,10,10,,,
Shane Endicott,Saskatoon,Saskatchewan,CA,,,,1981,12,21,,,
Shane Hnidy,Neepawa,Manitoba,CA,,,,1975,11,8,,,
Shane MacEachern,Charlottetown,Prince Edward Island,CA,,,,1967,12,14,,,
Shane O'Brien,Port Hope,Ontario,CA,,,,1983,8,9,,,
Shane Prince,Rochester,New York,US,,,,1992,11,16,,,
Shane Sims,East Amherst,New York,US,,,,1988,4,30,,,
Shane Willis,Edmonton,Alberta,CA,,,,1977,6,13,,,
Shaone Morrisonn,Vancouver,British Columbia,CA,,,,1982,12,23,,,
Shaun Heshka,Melville,Saskatchewan,CA,,,,1985,7,30,,,
Shaun Sabol,Minneapolis,Minnesota,US,,,,1966,7,13,,,
Shaun Van Allen,Calgary,Alberta,CA,,,,1967,8,29,,,
Shawn Anderson,Montreal,Quebec,CA,,,,1968,2,7,,,
Shawn Antoski,Brantford,Ontario,CA,,,,1970,3,25,,,
Shawn Bates,Medford,Massachusetts,US,,,,1975,4,3,,,
Shawn Burr,Sarnia,Ontario,CA,St. Clair,Michigan,US,1966,7,1,2013,8,5
Shawn Byram,Neepawa,Manitoba,CA,,,,1968,9,12,,,
Shawn Chambers,Sterling Heights,Michigan,US,,,,1966,10,11,,,
Shawn Cronin,Joliet,Illinois,US,,,,1963,8,20,,,
Shawn Evans,Kingston,Ontario,CA,,,,1965,9,7,,,
Shawn Heaphy,Greater Sudbury,Ontario,CA,,,,1968,11,27,,,
Shawn Heins,Eganville,Ontario,CA,,,,1973,12,24,,,
Shawn Horcoff,Trail,British Columbia,CA,,,,1978,9,17,,,
Shawn Lalonde,Orleans,Ontario,CA,,,,1990,3,10,,,
Shawn MacKenzie,Bedford,Nova Scotia,CA,,,,1962,8,22,,,
Shawn Matthias,Mississauga,Ontario,CA,,,,1988,2,19,,,
Shawn McCosh,Oshawa,Ontario,CA,,,,1969,6,5,,,
Shawn McEachern,Waltham,Massachusetts,US,,,,1969,2,28,,,
Shawn Rivers,Ottawa,Ontario,CA,,,,1971,1,30,,,
Shawn Thornton,Oshawa,Ontario,CA,,,,1977,7,23,,,
Shay Stephenson,Outlook,Saskatchewan,CA,,,,1983,9,13,,,
Shayne Corson,Midland,Ontario,CA,,,,1966,8,13,,,
Shayne Stevenson,Aurora,Ontario,CA,,,,1970,10,26,,,
Shayne Toporowski,Paddockwood,Saskatchewan,CA,,,,1975,8,6,,,
Shea Weber,Sicamous,British Columbia,CA,,,,1985,8,14,,,
Shean Donovan,Timmins,Ontario,CA,,,,1975,1,22,,,
Sheldon Brookbank,Lanigan,Saskatchewan,CA,,,,1980,10,3,,,
Sheldon Kannegiesser,North Bay,Ontario,CA,,,CA,1947,8,15,,,
Sheldon Keefe,Brampton,Ontario,CA,,,,1980,9,17,,,
Sheldon Kennedy,Brandon,Manitoba,CA,,,,1969,6,15,,,
Sheldon Souray,Elk Point,Alberta,CA,,,,1976,7,13,,,
Shep Mayer,West Nipissing,Ontario,CA,,,CA,1923,9,11,2005,2,7
Sherman White,Cape Tormentine,New Brunswick,CA,,,CA,1923,5,12,1975,1,29
Shjon Podein,Rochester,Minnesota,US,,,,1968,3,5,,,
Shorty Green,Greater Sudbury,Ontario,CA,Greater Sudbury,Ontario,CA,1896,6,17,1960,4,19
Sid Abel,Melville,Saskatchewan,CA,Farmington Hills,Michigan,US,1918,2,22,2000,2,8
Sid Finney,Banbridge,Northern Ireland,GB,,,,1929,5,1,2009,2,3
Sid McNabney,Toronto,Ontario,CA,,,CA,1929,1,15,1957,2,7
Sid Smith,Toronto,Ontario,CA,Wasaga Beach,Ontario,CA,1925,7,11,2004,4,29
Sidney Crosby,Cole Harbour,Nova Scotia,CA,,,,1987,8,7,,,
Sidney Veysey,Woodstock,New Brunswick,CA,,,,1955,7,30,,,
Silvio Bettio,Copper Cliff,Ontario,CA,,,CA,1928,12,1,2006,6,14
Simo Saarinen,Helsinki,,FI,,,,1963,2,14,,,
Simon Després,Laval,Quebec,CA,,,,1991,7,27,,,
Simon Gagné,Sainte-Foy,Quebec,CA,,,,1980,2,29,,,
Simon Gamache,Thetford Mines,Quebec,CA,,,,1981,1,3,,,
Simon Lajeunesse,Quebec City,Quebec,CA,,,,1981,1,22,,,
Simon Moser,Bern,,CH,,,,1989,3,10,,,
Simon Nolet,Saint-Odilon-de-Cranbourne,Quebec,CA,,,,1941,11,23,,,
Simon Wheeldon,Vancouver,British Columbia,CA,,,,1966,8,30,,,
Skene Ronan,Ottawa,Ontario,CA,,,CA,1889,2,9,1937,6,25
Skip Krake,North Battleford,Saskatchewan,CA,,,,1943,10,14,,,
Skip Teal,Fort Erie,Ontario,CA,,,CA,1933,7,17,2006,7,8
Slava Voynov,Chelyabinsk,,RU,,,,1990,1,15,,,
Smokey Harris,Port Arthur,Ontario,CA,,,CA,1890,10,11,1974,6,4
Spence Tatchell,Lloydminster,Saskatchewan,CA,,,CA,1924,7,16,2007,1,8
Spencer Abbott,Hamilton,Ontario,CA,,,,1988,4,30,,,
Spencer Machacek,Lethbridge,Alberta,CA,,,,1988,10,14,,,
Sprague Cleghorn,Montreal,Quebec,CA,Montreal,Quebec,CA,1890,3,11,1956,7,12
Stacy Roest,Lethbridge,Alberta,CA,,,,1974,3,15,,,
Staffan Kronwall,Järfälla Municipality,,SE,,,,1982,9,10,,,
Stan Baluik,Port Arthur,Ontario,CA,,,CA,1935,10,5,,,
Stan Brown,North Bay,Ontario,CA,North Bay,Ontario,CA,1898,5,9,1987,7,7
Stan Crossett,Tillsonburg,Ontario,CA,,,CA,1903,4,18,1992,7,26
Stan Drulia,Elmira,New York,US,,,,1968,1,5,,,
Stan Gilbertson,Duluth,Minnesota,US,,,,1944,10,29,,,
Stan Jackson,Parrsboro,Nova Scotia,CA,,,CA,1898,8,27,1955,11,28
Stan Jonathan,Ohsweken,Ontario,CA,,,,1955,9,5,,,
Stan Kemp,Hamilton,Ontario,CA,,,CA,1924,3,2,1999,8,15
Stan Long,Owen Sound,Ontario,CA,,,CA,1929,11,6,1982,1,10
Stan McCabe,Ottawa,Ontario,CA,,,,1908,6,16,1958,6,2
Stan Mikita,Sokolče,,CZ,,,,1940,5,20,,,
Stan Smith,Coal Creek,British Columbia,CA,Fernie,British Columbia,CA,1917,8,13,2007,11,16
Stan Smrke,Belgrade,,YO,,,CA,1928,9,2,1977,4,14
Stan Smyl,Glendon,Alberta,CA,,,,1958,1,28,,,
Stan Weir,Ponoka,Alberta,CA,,,,1952,3,17,,,
Stanislav Chistov,Chelyabinsk,,RU,,,,1983,4,17,,,
Stanislav Gron,Bratislava,,CZ,,,,1978,10,28,,,
Stanislav Neckář,České Budějovice,,CZ,,,,1975,12,22,,,
Stefan Bergkvist,Leksand,,SE,,,,1975,3,10,,,
Stefan Elliott,Vancouver,British Columbia,CA,,,,1991,1,30,,,
Stefan Matteau,Chicago,Illinois,US,,,,1994,2,23,,,
Stefan Meyer,Fox Valley,Saskatchewan,CA,,,,1985,7,20,,,
Stefan Noesen,Plano,Texas,US,,,,1993,2,12,,,
Stefan Persson,Bjurholm,,SE,,,,1954,12,22,,,
Štefan Ružička,Nitra,,CZ,,,,1985,2,17,,,
Stefan Ustorf,Kaufbeuren,West Germany,DE,,,,1974,1,3,,,
Stéphan Lebeau,Saint-Jérôme,Quebec,CA,,,,1968,2,28,,,
Stéphane Beauregard,Cowansville,Quebec,CA,,,,1968,1,10,,,
Stéphane Brochu,Sherbrooke,Quebec,CA,,,,1967,8,15,,,
Stéphane Charbonneau,Sainte-Adèle,Quebec,CA,,,,1970,6,27,,,
Stéphane Fiset,Montreal,Quebec,CA,,,,1970,6,17,,,
Stéphane Guérard,Sainte-Élisabeth,Quebec,CA,,,,1968,4,12,,,
Stéphane Matteau,Rouyn-Noranda,Quebec,CA,,,,1969,9,2,,,
Stéphane Morin,Montreal,Quebec,CA,Oberhausen,,DE,1969,3,27,1998,10,6
Stéphane Quintal,Boucherville,Quebec,CA,,,,1968,10,22,,,
