name,birth_city,birth_state,birth_country,death_city,death_state,death_country,birth_year,birth_month,birth_day,death_year,death_month,death_day
Ty Lawson,Clinton,Maryland,US,,,,1987,11,3,,,
Chris Douglas-Roberts,Detroit,Michigan,US,,,,1987,1,8,,,
Malik Hairston,Detroit,Michigan,US,,,,1987,2,23,,,
Wilson Chandler,Benton Harbor,Michigan,US,,,,1987,5,10,,,
Ben Hansbrough,Poplar Bluff,Missouri,US,,,,1987,12,23,,,
Darington Hobson,Las Vegas,Nevada,US,,,,1987,9,29,,,
Andrew Bynum,Plainsboro Township,New Jersey,US,,,,1987,10,27,,,
Chris Smith,Millstone Township,New Jersey,US,,,,1987,10,13,,,
Gerald Henderson,Caldwell,New Jersey,US,,,,1987,12,9,,,
Damion James,Hobbs,New Mexico,US,,,,1987,10,7,,,
Danny Green,North Babylon,New York,US,,,,1987,6,22,,,
Jeff Foote,Lockwood,New York,US,,,,1987,7,14,,,
Eric Maynor,Raeford,North Carolina,US,,,,1987,6,11,,,
Daequan Cook,Dayton,Ohio,US,,,,1987,4,28,,,
Ekpe Udoh,Edmond,Oklahoma,US,,,,1987,5,20,,,
Wayne Ellington,Wynnewood,Pennsylvania,US,,,,1987,11,29,,,
Joe Ingles,Adelaide,South Australia,AU,,,,1987,10,2,,,
Jordan Hill,Newberry,South Carolina,US,,,,1987,7,27,,,
Trevor Booker,Newberry,South Carolina,US,,,,1987,11,25,,,
Joel Freeland,Farnham,Surrey,GB,,,,1987,2,7,,,
Brandan Wright,Nashville,Tennessee,US,,,,1987,10,5,,,
Jodie Meeks,Nashville,Tennessee,US,,,,1987,8,21,,,
C. J. Miles,Dallas,Texas,US,,,,1987,3,18,,,
Terrel Harris,Dallas,Texas,US,,,,1987,8,10,,,
Wesley Johnson,Corsicana,Texas,US,,,,1987,7,11,,,
Jon Brockman,Snohomish,Washington,US,,,,1987,3,20,,,
Terrence Williams,Seattle,Washington,US,,,,1987,6,28,,,
Henry Walker,Huntington,West Virginia,US,,,,1987,10,9,,,
O. J. Mayo,Huntington,West Virginia,US,,,,1987,11,5,,,
Jerry Smith,Wauwatosa,Wisconsin,US,,,,1987,9,26,,,
James Johnson,Cheyenne,Wyoming,US,,,,1987,2,20,,,
Nando de Colo,Sainte-Catherine-lès-Arras,,FR,,,,1987,6,23,,,
Luigi Datome,Montebelluna,,IT,,,,1987,11,27,,,
Yaroslav Korolev,Moscow,,RU,,,,1987,5,7,,,
Hamady N'Diaye,Dakar,,SN,,,,1987,1,12,,,
Jonas Jerebko,Kinna,,SE,,,,1987,3,2,,,
Hasheem Thabeet,Dar es Salaam,,TZ,,,,1987,2,16,,,
Ersan İlyasova,Eskişehir,,TR,,,,1987,5,15,,,
Viacheslav Kravtsov,Odessa,,UA,,,,1987,8,25,,,
Greivis Vásquez,Caracas,,VE,,,,1987,1,16,,,
Courtney Fortson,Montgomery,Alabama,US,,,,1988,5,23,,,
Jerryd Bayless,Phoenix,Arizona,US,,,,1988,8,20,,,
Donté Greene,Munich,Bavaria,DE,,,,1988,2,21,,,
Austin Daye,Irvine,California,US,,,,1988,6,5,,,
Brook Lopez,North Hollywood,California,US,,,,1988,4,1,,,
Chase Budinger,Encinitas,California,US,,,,1988,5,22,,,
Jeremy Lin,Torrance,California,US,,,,1988,8,23,,,
Kevin Love,Santa Monica,California,US,,,,1988,9,7,,,
Landry Fields,Long Beach,California,US,,,,1988,6,27,,,
Mychel Thompson,Los Angeles,California,US,,,,1988,6,1,,,
Patrick Christopher,Artesia,California,US,,,,1988,6,3,,,
Quincy Pondexter,Fresno,California,US,,,,1988,3,10,,,
Robin Lopez,North Hollywood,California,US,,,,1988,4,1,,,
Russell Westbrook,Long Beach,California,US,,,,1988,11,12,,,
Ryan Anderson,Sacramento,California,US,,,,1988,5,6,,,
Kevin Durant,Washington,D.C.,US,,,,1988,9,29,,,
Chandler Parsons,Casselberry,Florida,US,,,,1988,10,25,,,
Dominique Jones,Lake Wales,Florida,US,,,,1988,10,15,,,
Larry Sanders,Fort Pierce,Florida,US,,,,1988,11,21,,,
Andrew Goudelock,Stone Mountain,Georgia,US,,,,1988,12,7,,,
Gani Lawal,College Park,Georgia,US,,,,1988,11,7,,,
JJ Hickson,Atlanta,Georgia,US,,,,1988,9,4,,,
Rodrigue Beaubois,Pointe-à-Pitre,Guadeloupe,FR,,,,1988,2,24,,,
DeAndre Liggins,Chicago,Illinois,US,,,,1988,3,31,,,
Derrick Rose,Chicago,Illinois,US,,,,1988,10,4,,,
Evan Turner,Chicago,Illinois,US,,,,1988,10,27,,,
Luke Harangody,Decatur,Illinois,US,,,,1988,1,2,,,
Patrick Beverley,Chicago,Illinois,US,,,,1988,7,12,,,
Eric Gordon,Indianapolis,Indiana,US,,,,1988,12,25,,,
Jeff Teague,Indianapolis,Indiana,US,,,,1988,6,10,,,
Nolan Smith,Louisville,Kentucky,US,,,,1988,7,25,,,
Donald Sloan,Shreveport,Louisiana,US,,,,1988,1,15,,,
Thaddeus Young,New Orleans,Louisiana,US,,,,1988,6,21,,,
DaJuan Summers,Baltimore,Maryland,US,,,,1988,1,24,,,
Kim English,Baltimore,Maryland,US,,,,1988,9,24,,,
JaVale McGee,Flint,Michigan,US,,,,1988,1,19,,,
Jordan Crawford,Detroit,Michigan,US,,,,1988,10,23,,,
Cole Aldrich,Burnsville,Minnesota,US,,,,1988,10,31,,,
Malcolm Thomas,Columbia,Missouri,US,,,,1988,11,8,,,
Dennis Horner,Linwood,New Jersey,US,,,,1988,2,5,,,
Derrick Caracter,Fanwood,New Jersey,US,,,,1988,5,4,,,
Earl Clark,Plainfield,New Jersey,US,,,,1988,1,17,,,
Greg Oden,Buffalo,New York,US,,,,1988,1,22,,,
John Holland,The Bronx,New York,US,,,,1988,11,6,,,
Lance Thomas,Brooklyn,New York,US,,,,1988,4,24,,,
Ish Smith,Charlotte,North Carolina,US,,,,1988,7,5,,,
Chris Wright,Trotwood,Ohio,US,,,,1988,9,30,,,
Keith Benson,Cleveland,Ohio,US,,,,1988,8,13,,,
Norris Cole,Dayton,Ohio,US,,,,1988,10,13,,,
Stephen Curry,Akron,Ohio,US,,,,1988,3,14,,,
Kyle Singler,Medford,Oregon,US,,,,1988,5,4,,,
Miles Plumlee,York,Pennsylvania,US,,,,1988,9,1,,,
Kris Joseph,Montreal,Quebec,CA,,,,1988,12,17,,,
Vítor Faverani,Porto Alegre,Rio Grande do Sul,BR,,,,1988,5,5,,,
Ben Uzoh,Houston,Texas,US,,,,1988,3,18,,,
Darrell Arthur,Dallas,Texas,US,,,,1988,3,25,,,
DeAndre Jordan,Houston,Texas,US,,,,1988,7,21,,,
Dexter Pittman,Rosenberg,Texas,US,,,,1988,3,2,,,
Xavier Silas,San Antonio,Texas,US,,,,1988,1,22,,,
Jarvis Varnado,Fairfax,Virginia,US,,,,1988,3,1,,,
Julyan Stone,Alexandria,Virginia,US,,,,1988,12,7,,,
Mike Scott,Chesapeake,Virginia,US,,,,1988,7,16,,,
Spencer Hawes,Seattle,Washington,US,,,,1988,4,28,,,
Diante Garrett,Milwaukee,Wisconsin,US,,,,1988,11,3,,,
Patrick Mills,Canberra,,AU,,,,1988,8,11,,,
Alexis Ajinça,Saint-Étienne,,FR,,,,1988,5,6,,,
Nicolas Batum,Lisieux,,FR,,,,1988,12,14,,,
Pape Sy,Loudéac,,FR,,,,1988,4,5,,,
Tim Ohlbrecht,Wuppertal,,DE,,,,1988,8,30,,,
Gal Mekel,Ramat HaSharon,,IL,,,,1988,3,4,,,
Omri Casspi,Holon,,IL,,,,1988,6,22,,,
Danilo Gallinari,Sant'Angelo Lodigiano,,IT,,,,1988,8,8,,,
Jorge Gutiérrez,Chihuahua City,,MX,,,,1988,12,27,,,
Solomon Alabi,Kaduna,,NG,,,,1988,3,21,,,
Alexey Shved,Belgorod,,RU,,,,1988,12,16,,,
Boban Marjanović,Zaječar,,RS,,,,1988,8,15,,,
Miroslav Raduljica,Inđija,,RS,,,,1988,1,5,,,
Nemanja Bjelica,Belgrade,,RS,,,,1988,5,9,,,
Víctor Claver,Valencia,,ES,,,,1988,8,30,,,
Eric Bledsoe,Birmingham,Alabama,US,,,,1989,12,9,,,
James Anderson,El Dorado,Arkansas,US,,,,1989,3,25,,,
Brandon Jennings,Compton,California,US,,,,1989,9,23,,,
Cory Higgins,Danville,California,US,,,,1989,6,14,,,
DeMar DeRozan,Compton,California,US,,,,1989,8,7,,,
Dewayne Dedmon,Lancaster,California,US,,,,1989,8,12,,,
James Harden,Los Angeles,California,US,,,,1989,8,26,,,
Justin Holiday,Mission Hills,California,US,,,,1989,4,5,,,
Orlando Johnson,Monterey,California,US,,,,1989,3,11,,,
Ed Davis,Washington,D.C.,US,,,,1989,6,5,,,
Patrick Patterson,Washington,D.C.,US,,,,1989,3,14,,,
Nick Calathes,Casselberry,Florida,US,,,,1989,2,7,,,
Chris Singleton,Canton,Georgia,US,,,,1989,11,21,,,
Tony Mitchell,Swainsboro,Georgia,US,,,,1989,8,7,,,
Armon Johnson,Chicago,Illinois,US,,,,1989,2,23,,,
E'Twaun Moore,East Chicago,Indiana,US,,,,1989,2,25,,,
JaJuan Johnson,Indianapolis,Indiana,US,,,,1989,2,8,,,
Robbie Hummel,Valparaiso,Indiana,US,,,,1989,3,8,,,
Robert Sacre,Baton Rouge,Louisiana,US,,,,1989,6,6,,,
Chris Wright,Bowie,Maryland,US,,,,1989,11,4,,,
Michael Beasley,Cheverly,Maryland,US,,,,1989,1,9,,,
Kalin Lucas,Sterling Heights,Michigan,US,,,,1989,5,24,,,
Manny Harris,Detroit,Michigan,US,,,,1989,9,21,,,
Jon Leuer,Long Lake,Minnesota,US,,,,1989,5,14,,,
Josh Harrellson,St. Charles,Missouri,US,,,,1989,2,12,,,
Kenneth Faried,Newark,New Jersey,US,,,,1989,11,19,,,
Lavoy Allen,Trenton,New Jersey,US,,,,1989,2,4,,,
MarShon Brooks,Long Branch,New Jersey,US,,,,1989,1,26,,,
Charles Jenkins,Brooklyn,New York,US,,,,1989,2,28,,,
Devin Ebanks,Queens,New York,US,,,,1989,10,28,,,
Jimmer Fredette,Glens Falls,New York,US,,,,1989,2,25,,,
Jonny Flynn,Niagara Falls,New York,US,,,,1989,2,6,,,
Kevin Jones,Mount Vernon,New York,US,,,,1989,8,25,,,
Darius Johnson-Odom,Raleigh,North Carolina,US,,,,1989,9,28,,,
Hassan Whiteside,Gastonia,North Carolina,US,,,,1989,6,13,,,
Kent Bazemore,Kelford,North Carolina,US,,,,1989,7,1,,,
Byron Mullens,Canal Winchester,Ohio,US,,,,1989,2,14,,,
Kosta Koufos,Canton,Ohio,US,,,,1989,2,24,,,
Luke Babbitt,Cincinnati,Ohio,US,,,,1989,6,20,,,
Blake Griffin,Oklahoma City,Oklahoma,US,,,,1989,3,16,,,
Andrew Nicholson,Mississauga,Ontario,CA,,,,1989,12,8,,,
D. J. Kennedy,Pittsburgh,Pennsylvania,US,,,,1989,11,5,,,
DeJuan Blair,Pittsburgh,Pennsylvania,US,,,,1989,4,22,,,
Marcus Morris,Philadelphia,Pennsylvania,US,,,,1989,9,2,,,
Markieff Morris,Philadelphia,Pennsylvania,US,,,,1989,9,2,,,
Tyreke Evans,Chester,Pennsylvania,US,,,,1989,9,19,,,
Elias Harris,Speyer,Rhineland-Palatinate,DE,,,,1989,7,6,,,
Elliot Williams,Memphis,Tennessee,US,,,,1989,6,20,,,
Jimmy Butler,Houston,Texas,US,,,,1989,9,14,,,
Jonathon Simmons,Houston,Texas,US,,,,1989,9,14,,,
Toure' Murry,Houston,Texas,US,,,,1989,11,8,,,
Willie Warren,Dallas,Texas,US,,,,1989,10,22,,,
Justin Harper,Richmond,Virginia,US,,,,1989,8,30,,,
Isaiah Thomas,Tacoma,Washington,US,,,,1989,2,7,,,
Anthony Randolph,Würzburg,West Germany,DE,,,,1989,7,15,,,
Tibor Pleiß,Bergisch Gladbach,West Germany,DE,,,,1989,11,2,,,
Dwight Buycks,Milwaukee,Wisconsin,US,,,,1989,3,6,,,
Bojan Bogdanović,Mostar,,BA,,,,1989,4,18,,,
Christian Eyenga,Kinshasa,,CG,,,,1989,6,22,,,
Serge Ibaka,Brazzaville,,CG,,,,1989,9,18,,,
Kevin Séraphin,Cayenne,,GF,,,,1989,12,7,,,
Samardo Samuels,Trelawny Parish,,JM,,,,1989,1,9,,,
Festus Ezeli,Benin City,,NG,,,,1989,10,21,,,
Zoran Dragić,Ljubljana,,SI,,,,1989,6,22,,,
Jeffery Taylor,Norrköping,,SE,,,,1989,5,23,,,
DeMarcus Cousins,Mobile,Alabama,US,,,,1990,8,13,,,
JaMychal Green,Montgomery,Alabama,US,,,,1990,6,21,,,
Carrick Felix,Goodyear,Arizona,US,,,,1990,8,17,,,
Brandon Armstrong,San Francisco,California,US,,,,1990,6,16,,,
Casper Ware,Cerritos,California,US,,,,1990,11,17,,,
Damian Lillard,Oakland,California,US,,,,1990,7,15,,,
David Wear,Long Beach,California,US,,,,1990,9,21,,,
Drew Gordon,San Jose,California,US,,,,1990,7,12,,,
James Ennis,Ventura,California,US,,,,1990,7,1,,,
James Nunnally,San Jose,California,US,,,,1990,7,14,,,
Jeff Withey,San Diego,California,US,,,,1990,3,7,,,
Jordan Hamilton,Los Angeles,California,US,,,,1990,10,6,,,
Jrue Holiday,Chatsworth,California,US,,,,1990,6,12,,,
Justin Hamilton,Newport Beach,California,US,,,,1990,4,1,,,
Klay Thompson,Los Angeles,California,US,,,,1990,2,8,,,
Larry Drew II,Encino,California,US,,,,1990,3,5,,,
Malcolm Lee,Riverside,California,US,,,,1990,5,22,,,
Paul George,Palmdale,California,US,,,,1990,5,2,,,
Travis Wear,Long Beach,California,US,,,,1990,9,21,,,
Tyler Honeycutt,Sylmar,California,US,,,,1990,7,15,,,
Tyler Zeller,Visalia,California,US,,,,1990,1,17,,,
Jordan Williams,Torrington,Connecticut,US,,,,1990,10,11,,,
Al-Farouq Aminu,Atlanta,Georgia,US,,,,1990,9,21,,,
C. J. Wilcox,Dublin,Georgia,US,,,,1990,12,30,,,
DeQuan Jones,Stone Mountain,Georgia,US,,,,1990,6,20,,,
Jae Crowder,Villa Rica,Georgia,US,,,,1990,7,6,,,
Kevin Murphy,Atlanta,Georgia,US,,,,1990,3,6,,,
Lorenzo Brown,Roswell,Georgia,US,,,,1990,8,26,,,
Travis Leslie,Atlanta,Georgia,US,,,,1990,3,29,,,
Iman Shumpert,Oak Park,Illinois,US,,,,1990,6,26,,,
Robert Covington,Bellwood,Illinois,US,,,,1990,12,14,,,
Gordon Hayward,Indianapolis,Indiana,US,,,,1990,3,23,,,
Mason Plumlee,Fort Wayne,Indiana,US,,,,1990,3,5,,,
Chris Babb,Topeka,Kansas,US,,,,1990,2,14,,,
Darius Miller,Maysville,Kentucky,US,,,,1990,3,21,,,
Shelvin Mack,Lexington,Kentucky,US,,,,1990,4,22,,,
Greg Monroe,New Orleans,Louisiana,US,,,,1990,6,4,,,
Henry Sims,Baltimore,Maryland,US,,,,1990,3,27,,,
Draymond Green,Saginaw,Michigan,US,,,,1990,3,4,,,
Willie Reed,Kansas City,Missouri,US,,,,1990,5,16,,,
Tyshawn Taylor,Hoboken,New Jersey,US,,,,1990,4,12,,,
Arnett Moultrie,Queens,New York,US,,,,1990,11,18,,,
James Southerland,Queens,New York,US,,,,1990,4,28,,,
Kemba Walker,The Bronx,New York,US,,,,1990,5,8,,,
Kyle O'Quinn,Jamaica,New York,US,,,,1990,3,26,,,
Lance Stephenson,Brooklyn,New York,US,,,,1990,9,5,,,
Scott Machado,Queens,New York,US,,,,1990,6,8,,,
Sean Kilpatrick,Yonkers,New York,US,,,,1990,1,6,,,
Trey Thompkins,Long Island,New York,US,,,,1990,5,29,,,
John Henson,Greensboro,North Carolina,US,,,,1990,12,28,,,
John Wall,Raleigh,North Carolina,US,,,,1990,9,6,,,
Seth Curry,Charlotte,North Carolina,US,,,,1990,8,23,,,
Chris Johnson,Columbus,Ohio,US,,,,1990,4,29,,,
Daniel Orton,Oklahoma City,Oklahoma,US,,,,1990,8,6,,,
Cameron Bairstow,Brisbane,Queensland,AU,,,,1990,12,7,,,
D. J. Stephens,Killeen,Texas,US,,,,1990,12,19,,,
Quincy Acy,Tyler,Texas,US,,,,1990,10,6,,,
Tim Frazier,Houston,Texas,US,,,,1990,11,1,,,
Matthew Dellavedova,Maryborough,Victoria,AU,,,,1990,9,8,,,
Avery Bradley,Tacoma,Washington,US,,,,1990,11,26,,,
Cory Jefferson,Tacoma,Washington,US,,,,1990,12,26,,,
Peyton Siva,Seattle,Washington,US,,,,1990,10,20,,,
Ognjen Kuzmić,Doboj,,BA,,,,1990,5,16,,,
Fab Melo,Juiz de Fora,,BR,,,,1990,6,20,,,
Jan Veselý,Ostrava,,CZ,,,,1990,4,24,,,
Erik Murphy,Lyon,,FR,,,,1990,10,26,,,
Kostas Papanikolaou,Trikala,,GR,,,,1990,7,31,,,
Reggie Jackson,Pordenone,,IT,,,,1990,4,16,,,
Donatas Motiejūnas,Kaunas,,LT,,,,1990,9,20,,,
Gorgui Dieng,Kébémer,,SN,,,,1990,1,18,,,
Ricky Rubio,El Masnou,,ES,,,,1990,10,21,,,
Nikola Vučević,Morges,,CH,,,,1990,10,24,,,
Darius Morris,Los Angeles,California,US,,,,1991,1,3,,,
Derrick Williams,La Mirada,California,US,,,,1991,5,25,,,
Erick Green,Inglewood,California,US,,,,1991,5,9,,,
Greg Smith,Vallejo,California,US,,,,1991,1,8,,,
Hollis Thompson,Los Angeles,California,US,,,,1991,4,3,,,
Jamaal Franklin,Moreno Valley,California,US,,,,1991,7,21,,,
Jared Cunningham,Oakland,California,US,,,,1991,5,22,,,
Jeremy Tyler,San Diego,California,US,,,,1991,6,21,,,
Kawhi Leonard,Los Angeles,California,US,,,,1991,6,29,,,
Solomon Hill,Los Angeles,California,US,,,,1991,3,18,,,
Tony Snell,Watts,California,US,,,,1991,11,10,,,
Will Cherry,Oakland,California,US,,,,1991,2,8,,,
Thomas Robinson,Washington,D.C.,US,,,,1991,3,17,,,
Brandon Knight,Miami,Florida,US,,,,1991,12,2,,,
Glen Rice Jr.,Miami,Florida,US,,,,1991,1,1,,,
Jarell Eddie,Tampa,Florida,US,,,,1991,10,30,,,
Derrick Favors,Atlanta,Georgia,US,,,,1991,7,15,,,
Jordan McRae,Savannah,Georgia,US,,,,1991,3,28,,,
Jack Cooley,Evanston,Illinois,US,,,,1991,4,4,,,
Furkan Aldemir,Konak,Izmir,TR,,,,1991,8,9,,,
Langston Galloway,Baton Rouge,Louisiana,US,,,,1991,12,9,,,
Perry Jones,Winnsboro,Louisiana,US,,,,1991,9,24,,,
Josh Selby,Baltimore,Maryland,US,,,,1991,3,27,,,
Reggie Bullock,Baltimore,Maryland,US,,,,1991,3,16,,,
Will Barton,Baltimore,Maryland,US,,,,1991,1,6,,,
Michael Carter-Williams,Hamilton,Massachusetts,US,,,,1991,10,10,,,
Shabazz Napier,Boston,Massachusetts,US,,,,1991,7,14,,,
Shayne Whittington,Paw Paw,Michigan,US,,,,1991,3,27,,,
Mike Muscala,St. Louis Park,Minnesota,US,,,,1991,7,1,,,
Nate Wolters,St. Cloud,Minnesota,US,,,,1991,5,15,,,
Royce White,Minneapolis,Minnesota,US,,,,1991,4,10,,,
Isaiah Canaan,Biloxi,Mississippi,US,,,,1991,5,21,,,
Alec Burks,Grandview,Missouri,US,,,,1991,7,20,,,
Rakeem Christmas,Irvington,New Jersey,US,,,,1991,12,1,,,
Alex Kirk,Los Alamos,New Mexico,US,,,,1991,11,14,,,
André Roberson,Las Cruces,New Mexico,US,,,,1991,12,4,,,
Cleanthony Early,The Bronx,New York,US,,,,1991,4,17,,,
Doron Lamb,New York City,New York,US,,,,1991,11,6,,,
Russ Smith,New York City,New York,US,,,,1991,4,19,,,
Ryan Kelly,Carmel,New York,US,,,,1991,4,9,,,
Adreian Payne,Dayton,Ohio,US,,,,1991,2,19,,,
C. J. McCollum,Canton,Ohio,US,,,,1991,9,19,,,
Cory Joseph,Toronto,Ontario,CA,,,,1991,8,20,,,
Dwight Powell,Toronto,Ontario,CA,,,,1991,7,20,,,
Kelly Olynyk,Toronto,Ontario,CA,,,,1991,4,19,,,
Tristan Thompson,Toronto,Ontario,CA,,,,1991,3,13,,,
Terrence Ross,Portland,Oregon,US,,,,1991,2,5,,,
Brandon Davies,Philadelphia,Pennsylvania,US,,,,1991,7,25,,,
Dion Waiters,Philadelphia,Pennsylvania,US,,,,1991,12,10,,,
Lamar Patterson,Lancaster,Pennsylvania,US,,,,1991,8,12,,,
Maalik Wayns,Philadelphia,Pennsylvania,US,,,,1991,5,2,,,
Khris Middleton,Charleston,South Carolina,US,,,,1991,8,12,,,
Ian Clark,Memphis,Tennessee,US,,,,1991,3,7,,,
John Jenkins,Hendersonville,Tennessee,US,,,,1991,3,6,,,
Tarik Black,Memphis,Tennessee,US,,,,1991,11,22,,,
Eric Moreland,Houston,Texas,US,,,,1991,12,24,,,
Josh Huestis,Webster,Texas,US,,,,1991,12,19,,,
Phil Pressey,Dallas,Texas,US,,,,1991,2,17,,,
Nikola Mirotić,Podgorica,Titograd,MN,,,,1991,2,11,,,
Andre Dawkins,Fairfax,Virginia,US,,,,1991,9,19,,,
Jerrelle Benimon,Warrenton,Virginia,US,,,,1991,8,1,,,
Kendall Marshall,Dumfries,Virginia,US,,,,1991,8,19,,,
Troy Daniels,Roanoke,Virginia,US,,,,1991,7,15,,,
David Stockton,Spokane,Washington,US,,,,1991,6,24,,,
Joe Harris,Chelan,Washington,US,,,,1991,9,7,,,
"Ray McCallum, Jr.",Madison,Wisconsin,US,,,,1991,6,12,,,
Xavier Henry,Ghent,,BE,,,,1991,3,15,,,
Duje Dukan,Split,,HR,,,,1991,12,4,,,
Joffrey Lauvergne,Mulhouse,,FR,,,,1991,9,30,,,
Tornike Shengelia,Tbilisi,,GE,,,,1991,10,5,,,
Nemanja Nedović,Beograd,,RS,,,,1991,6,16,,,
Rudy Gobert,Saint-Quentin,Aisne,FR,,,,1992,6,26,,,
Bryce Cotton,Tucson,Arizona,US,,,,1992,8,11,,,
Nick Johnson,Gilbert,Arizona,US,,,,1992,12,22,,,
Bryce Dejean-Jones,Los Angeles,California,US,Dallas,Texas,US,1992,8,21,2016,5,28
Allen Crabbe,Los Angeles,California,US,,,,1992,4,9,,,
Anthony Brown,Bellflower,California,US,,,,1992,10,10,,,
Austin Rivers,Santa Monica,California,US,,,,1992,8,1,,,
Delon Wright,Los Angeles,California,US,,,,1992,4,26,,,
J. J. O'Brien,San Diego,California,US,,,,1992,4,8,,,
Jabari Brown,Oakland,California,US,,,,1992,12,18,,,
Shabazz Muhammad,Long Beach,California,US,,,,1992,11,13,,,
Jordan Clarkson,Tampa,Florida,US,,,,1992,6,7,,,
Tim Hardaway Jr.,Miami,Florida,US,,,,1992,3,16,,,
Jeremy Lamb,Norcross,Georgia,US,,,,1992,5,30,,,
Quincy Miller,Chicago,Illinois,US,,,,1992,11,18,,,
Mitch McGary,Chesterton,Indiana,US,,,,1992,6,6,,,
Harrison Barnes,Ames,Iowa,US,,,,1992,5,30,,,
Markel Brown,Alexandria,Louisiana,US,,,,1992,1,29,,,
Jerian Grant,Silver Spring,Maryland,US,,,,1992,10,9,,,
Victor Oladipo,Silver Spring,Maryland,US,,,,1992,5,4,,,
Devyn Marble,Flint,Michigan,US,,,,1992,9,21,,,
Keith Appling,Detroit,Michigan,US,,,,1992,2,13,,,
Cody Zeller,Winona,Minnesota,US,,,,1992,10,5,,,
Rodney Hood,Meridian,Mississippi,US,,,,1992,10,20,,,
Xavier Munford,Hillside,New Jersey,US,,,,1992,6,1,,,
Tobias Harris,Islip,New York,US,,,,1992,7,15,,,
P. J. Hairston,Greensboro,North Carolina,US,,,,1992,12,24,,,
Doug McDermott,Grand Forks,North Dakota,US,,,,1992,1,3,,,
Tyler Johnson,Grand Forks,North Dakota,US,,,,1992,5,7,,,
Jared Sullinger,Columbus,Ohio,US,,,,1992,3,4,,,
Shane Larkin,Cincinnati,Ohio,US,,,,1992,10,2,,,
Trey Burke,Columbus,Ohio,US,,,,1992,11,12,,,
Sim Bhullar,Toronto,Ontario,CA,,,,1992,12,2,,,
Terrence Jones,Portland,Oregon,US,,,,1992,1,9,,,
T. J. McConnell,Pittsburgh,Pennsylvania,US,,,,1992,3,25,,,
Ricky Ledo,Providence,Rhode Island,US,,,,1992,9,10,,,
Coty Clarke,Antioch,Tennessee,US,,,,1992,7,4,,,
Joseph Young,Houston,Texas,US,,,,1992,6,27,,,
Evan Fournier,Saint-Maurice,Val-de-Marne,FR,,,,1992,10,29,,,
Kyrie Irving,Melbourne,Victoria,AU,,,,1992,3,23,,,
Briante Weber,Chesapeake,Virginia,US,,,,1992,12,29,,,
Meyers Leonard,Woodbridge,Virginia,US,,,,1992,2,27,,,
Tony Mitchell,Milwaukee,Wisconsin,US,,,,1992,4,7,,,
Vander Blue,Milwaukee,Wisconsin,US,,,,1992,7,17,,,
Cristiano Felício,Pouso Alegre,,BR,,,,1992,7,7,,,
Lucas Nogueira,São Gonçalo,,BR,,,,1992,7,26,,,
Raul Neto,Belo Horizonte,,BR,,,,1992,5,19,,,
Walter Tavares,Maio,,CV,,,,1992,3,22,,,
Bismack Biyombo,Lubumbashi,,CG,,,,1992,8,28,,,
Axel Toupane,Mulhouse,,FR,,,,1992,7,23,,,
Thanasis Antetokounmpo,Athens,,GR,,,,1992,7,17,,,
Jonas Valančiūnas,Utena,,LT,,,,1992,5,6,,,
Enes Kanter,Zürich,,CH,,,,1992,5,20,,,
K. J. McDaniels,Birmingham,Alabama,US,,,,1993,2,9,,,
Alan Williams,Phoenix,Arizona,US,,,,1993,1,28,,,
Grant Jerrett,Costa Mesa,California,US,,,,1993,7,8,,,
Norman Powell,San Diego,California,US,,,,1993,5,25,,,
Spencer Dinwiddie,Los Angeles,California,US,,,,1993,4,6,,,
Kentavious Caldwell-Pope,Thomaston,Georgia,US,,,,1993,2,18,,,
Anthony Davis,Chicago,Illinois,US,,,,1993,3,11,,,
Frank Kaminsky,Lisle,Illinois,US,,,,1993,4,4,,,
Richaun Holmes,Lockport,Illinois,US,,,,1993,10,15,,,
Branden Dawson,Gary,Indiana,US,,,,1993,2,1,,,
Marquis Teague,Indianapolis,Indiana,US,,,,1993,2,28,,,
Willie Cauley-Stein,Spearville,Kansas,US,,,,1993,8,18,,,
Pat Connaughton,Arlington,Massachusetts,US,,,,1993,1,6,,,
Johnny O'Bryant III,Cleveland,Mississippi,US,,,,1993,6,1,,,
Ben McLemore,St. Louis,Missouri,US,,,,1993,2,11,,,
Bradley Beal,St. Louis,Missouri,US,,,,1993,6,28,,,
Otto Porter Jr.,St. Louis,Missouri,US,,,,1993,6,3,,,
Michael Kidd-Gilchrist,Somerdale,New Jersey,US,,,,1993,9,26,,,
Andre Drummond,Mount Vernon,New York,US,,,,1993,8,10,,,
Kyle Anderson,New York City,New York,US,,,,1993,9,20,,,
Maurice Harkless,New York City,New York,US,,,,1993,5,11,,,
T. J. Warren,Durham,North Carolina,US,,,,1993,9,5,,,
JaKarr Sampson,Cleveland,Ohio,US,,,,1993,3,20,,,
Larry Nance Jr.,Akron,Ohio,US,,,,1993,1,1,,,
R. J. Hunter,Oxford,Ohio,US,,,,1993,10,24,,,
Josh Richardson,Edmond,Oklahoma,US,,,,1993,9,15,,,
Anthony Bennett,Toronto,Ontario,CA,,,,1993,3,14,,,
Nik Stauskas,Mississauga,Ontario,CA,,,,1993,10,7,,,
Darrun Hilliard,Bethlehem,Pennsylvania,US,,,,1993,4,13,,,
Adonis Thomas,Memphis,Tennessee,US,,,,1993,3,25,,,
